run,gen,nevals,partN,part,partError,best,bestError
0,49,2486,35,"[96.15351498402408, 37.20480792437053, 86.68517589655778, 32.204229682133466, 84.3861058212054]",12.102609302938667,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,49,2487,36,"[103.43603692153155, 36.52407965615502, 89.549157809558, 31.23219851597362, 82.22884589543064]",12.374314351889831,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,49,2488,37,"[97.26500126520364, 36.31214473584703, 83.37227564444875, 33.1183694272353, 86.03978539644093]",10.713638255776457,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,49,2489,38,"[98.87929196769015, 44.11172026643059, 91.03789525484873, 32.96628365557304, 86.23583819401951]",11.715063655751079,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,49,2490,39,"[93.36979113454106, 36.10647667631715, 89.7200127698812, 36.0905737569412, 78.2654060999391]",13.83565057432272,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,49,2491,40,"[90.49900234427032, 37.62038970365971, 83.9230855295148, 32.316529778315925, 83.95835445079139]",10.381241186425047,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,49,2492,41,"[99.78853171442725, 39.16891574381537, 86.42159046755911, 32.77731556164003, 78.00365863349273]",8.980635636624456,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,49,2493,42,"[98.02414275335957, 37.572344719879915, 88.48675014599733, 30.86665001342088, 85.44661436520138]",9.774463562629176,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,49,2494,43,"[92.8306470064157, 41.611493402309534, 77.45784623184436, 31.233927779486287, 81.87496474825176]",13.19441512951071,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,49,2495,44,"[97.03637936404519, 36.93943398002262, 88.95971398202983, 31.174443996722594, 78.87721233496084]",13.159748026734437,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,49,2496,45,"[90.5937354671376, 39.08768454091703, 86.00277808872143, 27.598973457218747, 83.28837470507221]",7.018994914736556,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,49,2497,46,"[97.75767412698454, 43.71849544593644, 83.4739607314304, 32.27037961108842, 86.66505462753364]",7.410044749917457,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,49,2498,47,"[93.32239739279254, 41.10992824118212, 87.11528266362618, 31.42176148944958, 79.73345511279777]",10.420395609587352,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,49,2499,48,"[96.79660120446508, 37.23537161551574, 87.94809294863262, 32.04403450031067, 80.20266226590114]",10.102363153418594,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,49,2500,49,"[94.52971022152468, 40.62928308631896, 80.61561246216306, 32.50892069103853, 81.82884186771653]",11.11709110196962,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,50,2501,0,"[91.50672685145386, 37.92206638665977, 87.93437099779942, 34.00730853467959, 77.35630699482667]",9.870560884285252,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,50,2502,1,"[89.80693757657795, 37.44729020244381, 85.18672660086496, 28.185365186033597, 78.07372084957208]",12.212395211401757,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,50,2503,2,"[92.62905092499079, 35.915661299814076, 82.93636467141091, 29.04662149964867, 77.44231937535656]",5.280712745660411,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,50,2504,3,"[98.06729011455832, 33.84360834660786, 90.61629130756492, 34.79668919293284, 83.20017370001842]",7.926230880831895,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,50,2505,4,"[93.66719679728583, 39.732633087953666, 85.57646678315255, 32.20999537553438, 81.49858938190027]",5.458335883108491,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,50,2506,5,"[93.9390019232802, 41.039974844217525, 83.25518482267533, 31.62595850148348, 81.75649080792931]",11.188233163233537,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,50,2507,6,"[94.92327824359421, 37.93535263403337, 85.70085534062396, 36.26804999691895, 82.82642036555055]",11.228423384540108,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,50,2508,7,"[93.93174285223142, 35.665783428313496, 89.88278864716884, 32.97229652243163, 80.51995424290936]",11.005196792072496,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,50,2509,8,"[99.59987175018632, 39.346021823228206, 90.84327819976059, 28.68399143931648, 86.22384678009125]",6.219507266588934,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,50,2510,9,"[95.23540323637019, 33.807501351604735, 82.84104691255094, 34.497427286186976, 83.54672268225552]",3.449165167735707,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,50,2511,10,"[93.38545860539115, 36.636852385449224, 84.09002724433691, 32.59180149634584, 82.62558562807781]",6.8017697389557465,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,50,2512,11,"[98.89361467706874, 34.63292817911981, 85.05284545229945, 31.309855899541848, 81.41507839736822]",5.590686804049422,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,50,2513,12,"[90.5116936674382, 41.232901582364825, 80.8955385448556, 28.12777621113823, 85.08299577883437]",10.579389174320438,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,50,2514,13,"[96.4108960317168, 36.55691683920178, 79.87041072052614, 28.536993118129924, 79.24277359913981]",9.888690569584627,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,50,2515,14,"[100.19890227740746, 36.241243530239345, 89.84210852372142, 35.054473078836246, 84.61741686349157]",12.830314266516801,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,50,2516,15,"[96.08212573499607, 39.75168880655677, 80.23296080076622, 31.526937769157087, 83.68791138857776]",10.872930552405013,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,50,2517,16,"[100.34894796649995, 39.61187534703176, 88.3936914077182, 26.76043512945234, 85.03796538051786]",12.338150281042456,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,50,2518,17,"[97.8271086928995, 38.13037207718775, 84.69634842592441, 35.96597269074905, 78.81738922230971]",13.331580422063478,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,50,2519,18,"[92.84190110962645, 41.35811563098284, 79.4388949804521, 35.688599612345115, 83.92744023951852]",8.225976090182096,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,50,2520,19,"[97.14336950671351, 37.14039281746175, 90.05518646137278, 29.181536064040927, 86.66762839914107]",11.226135555415865,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,50,2521,20,"[99.4430066844815, 39.95324827877668, 76.93139340476394, 35.419988631408614, 82.38104220726366]",9.482613175425561,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,50,2522,21,"[97.02622126419539, 40.691220655083335, 84.37425509356422, 28.583806624539076, 74.55844637727928]",12.43293754000872,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,50,2523,22,"[99.45076190735921, 31.62423445951294, 84.66354942442698, 25.822779622914197, 80.70491411737004]",7.878987384013742,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,50,2524,23,"[98.57849069851159, 41.97251464209242, 90.91554632805558, 36.32660067882455, 78.76032579309123]",3.9063368175815256,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,50,2525,24,"[97.290364627586, 39.296961798543954, 89.3261956691948, 32.61287768591942, 81.5890997538041]",5.765294989509785,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,50,2526,25,"[98.6855177829205, 36.818078539973826, 89.49271712218537, 35.47715204078757, 85.24167671326236]",8.048052857411808,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,50,2527,26,"[93.18753230587636, 44.89888376047176, 80.90278346568954, 36.586575767933624, 77.46451682919138]",11.520504651763488,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,50,2528,27,"[95.65882368642272, 35.862728590101355, 80.2635158722168, 33.149423888499285, 85.70222192284106]",8.227951989727334,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,50,2529,28,"[90.61377158903815, 34.341686595275796, 84.76203204689739, 34.92304188291139, 81.0578486558357]",11.892231932742472,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,50,2530,29,"[90.63065768186812, 36.50443122071551, 85.47712393710889, 31.2336841999257, 80.48041390737299]",10.400197858808635,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,50,2531,30,"[94.90925609226744, 37.15123565265655, 88.10369487530458, 34.760639613554915, 79.8265329929009]",6.1119906669050845,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,50,2532,31,"[92.31035447216439, 47.54045235971716, 84.88799505757055, 35.06936227976961, 82.90668644041051]",13.263469461190677,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,50,2533,32,"[90.23106023969248, 32.25622032431929, 90.27601342915051, 35.10419255539408, 85.17862105926957]",9.915274307060368,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,50,2534,33,"[96.31261814564566, 35.609834561366014, 88.97011199191681, 33.198190016073625, 80.98920894608203]",8.642753322740782,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,50,2535,34,"[98.98127982293686, 35.73760315422627, 80.69527568600425, 32.38112240953067, 86.12138348042978]",10.196526015192273,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,50,2536,35,"[91.15351498402408, 37.426041213669926, 89.85744695491567, 31.143428326913085, 83.00634611587887]",12.102609302938667,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,50,2537,36,"[98.43603692153155, 32.3413263609457, 84.549157809558, 35.45174549110526, 85.51631283987405]",12.374314351889831,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,50,2538,37,"[98.57027307759044, 41.31214473584703, 88.37227564444875, 34.61692674990816, 81.03978539644093]",10.713638255776457,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,50,2539,38,"[97.74975413551633, 42.91277661254715, 91.93564256237869, 28.198873341925175, 81.23583819401951]",11.715063655751079,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,50,2540,39,"[92.60337957488905, 40.35889595717118, 94.06226126061551, 31.090573756941197, 79.04809936455597]",13.83565057432272,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,50,2541,40,"[94.58201697077152, 41.047645874768065, 85.87009056117617, 32.41937158597962, 78.95835445079139]",9.494359068256735,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,50,2542,41,"[102.55159600076055, 40.516751971841366, 84.69378222204205, 31.873105068279518, 83.00365863349273]",8.980635636624456,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,50,2543,42,"[93.02414275335957, 34.59704577060255, 88.33314418618465, 28.87192396914793, 85.75409070396688]",9.774463562629176,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,50,2544,43,"[95.35600682485845, 39.79952437638211, 82.45784623184436, 36.23392777948629, 78.53198261823522]",13.19441512951071,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,50,2545,44,"[96.47498530793561, 40.728853179555664, 89.10941758700353, 30.78959090463675, 82.40617414384825]",11.776903288172043,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,50,2546,45,"[90.96635340557636, 37.901339160056786, 86.68142377550342, 28.46389835076478, 81.31401017423688]",7.018994914736556,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,50,2547,46,"[98.48333547205344, 47.05771719472485, 88.16335027113597, 31.222845449745098, 87.90995858097607]",7.410044749917457,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,50,2548,47,"[98.32239739279254, 40.619681749568244, 84.55993972400074, 30.5173129048601, 74.97105674354223]",10.420395609587352,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,50,2549,48,"[97.33053899270689, 39.06351815474512, 86.89182923188272, 28.310591286524165, 82.58559753730933]",10.102363153418594,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,50,2550,49,"[90.90760509799337, 40.317091909227685, 85.61561246216306, 35.9257975919943, 80.24459798854782]",11.11709110196962,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,51,2551,0,"[96.50672685145386, 37.4648601943054, 88.38794492981776, 36.98468820703895, 82.35630699482667]",9.870560884285252,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,51,2552,1,"[89.59997200877223, 32.44729020244381, 81.1498083235418, 33.18536518603359, 79.40895190297651]",12.212395211401757,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,51,2553,2,"[97.62905092499079, 40.593104668674805, 80.80366880565406, 32.88151041472853, 82.41334785199847]",5.280712745660411,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,51,2554,3,"[98.88729849575768, 38.84360834660786, 85.61629130756492, 34.51580074044626, 84.17771946661234]",7.926230880831895,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,51,2555,4,"[91.24088347217828, 39.87535249350231, 85.32859235985762, 31.397828833331253, 85.90853144627029]",5.458335883108491,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,51,2556,5,"[98.9390019232802, 38.36821002662332, 85.6082983575847, 29.646674573206866, 86.34627639490674]",11.188233163233537,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,51,2557,6,"[90.84118746049448, 35.36271374188612, 85.38719974657552, 36.06354031946955, 82.99491563809269]",11.228423384540108,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,51,2558,7,"[97.16575546479157, 37.65641628215698, 90.80516080700751, 32.03306885943891, 80.36734621712365]",11.005196792072496,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,51,2559,8,"[99.50276617709257, 34.346021823228206, 85.84327819976059, 33.68399143931648, 81.22384678009125]",6.219507266588934,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,51,2560,9,"[95.46469307733963, 38.807501351604735, 82.97537852668442, 32.76786632426639, 80.72900065495854]",3.449165167735707,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,51,2561,10,"[90.08091755163727, 35.15912637703868, 89.09002724433691, 33.04130608193154, 78.58874340442014]",6.8017697389557465,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,51,2562,11,"[93.89361467706874, 39.63292817911981, 81.39530411543119, 30.413253845131823, 82.72648399856232]",5.590686804049422,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,51,2563,12,"[92.17532190367211, 40.574590943170925, 81.8647738638567, 33.127776211138226, 81.3995959069651]",10.579389174320438,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,51,2564,13,"[98.91582674865877, 37.78682774649234, 78.74879854875962, 29.455291120875266, 81.85109589414505]",9.888690569584627,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,51,2565,14,"[95.62706097221937, 35.99511067728347, 84.84210852372142, 34.90895274103689, 83.9509882577213]",12.830314266516801,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,51,2566,15,"[92.76206849429057, 34.75168880655677, 81.14573815408667, 35.32992098776807, 86.1024035915708]",10.872930552405013,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,51,2567,16,"[96.76622080484667, 42.73074139916977, 83.3936914077182, 31.76043512945234, 84.78297884191204]",12.338150281042456,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,51,2568,17,"[97.15951918860056, 37.9655434227543, 86.29565679933187, 35.71758494802604, 83.81738922230971]",13.331580422063478,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,51,2569,18,"[94.86275571432348, 37.957331692526395, 84.4388949804521, 30.688599612345115, 84.01526254094298]",8.225976090182096,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,51,2570,19,"[96.30410342376219, 35.181717438142, 91.59101186440564, 32.337784570524256, 89.28674384403662]",11.226135555415865,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,51,2571,20,"[94.4430066844815, 41.19182151885428, 81.93139340476394, 32.53591615736547, 87.23848323962943]",9.482613175425561,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,51,2572,21,"[93.64560029211144, 35.691220655083335, 85.03340704378759, 28.381224838949908, 78.94412812587241]",12.43293754000872,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,51,2573,22,"[100.5213000683781, 31.766873796873785, 82.40743899918162, 26.36545541826125, 78.63980004602398]",7.878987384013742,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,51,2574,23,"[100.36647214072624, 36.97251464209242, 85.91554632805558, 32.466551512030264, 83.76032579309123]",3.9063368175815256,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,51,2575,24,"[93.80691634558649, 41.427810371510276, 84.3261956691948, 32.3637547729813, 82.07042707039032]",5.765294989509785,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,51,2576,25,"[95.99155946191154, 41.81356665187569, 89.8808920556163, 35.32680799359492, 81.48486949897493]",8.048052857411808,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,51,2577,26,"[94.64852324707626, 42.093578903251355, 84.10025932310873, 37.39201934355553, 77.02882603580542]",11.520504651763488,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,51,2578,27,"[90.65882368642272, 38.92037911399579, 83.5284705621358, 34.09403882293724, 87.39750692785616]",8.227951989727334,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,51,2579,28,"[89.33856731932072, 38.43942775401109, 87.85807212661815, 35.19233643672, 84.70971531559547]",11.892231932742472,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,51,2580,29,"[94.98570603074509, 38.2478802657204, 82.11536372890737, 33.064107063546246, 85.48041390737299]",10.400197858808635,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,51,2581,30,"[92.59010995451438, 41.574246600323605, 84.51827743632536, 38.13161438389297, 78.5931808493437]",6.1119906669050845,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,51,2582,31,"[95.34598597360413, 46.54920828637158, 85.69282333489582, 30.069362279769607, 85.11742516538517]",13.263469461190677,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,51,2583,32,"[89.07800618217816, 37.16635659063959, 86.94960717293516, 34.71846241740865, 88.45009218616632]",9.915274307060368,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,51,2584,33,"[91.66449739674079, 38.81362077276035, 83.97011199191681, 34.4508269909224, 77.93408867725867]",8.642753322740782,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,51,2585,34,"[100.81449210640767, 40.73760315422627, 78.08371174318958, 27.911752251029476, 85.2391672642308]",10.196526015192273,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,51,2586,35,"[94.1450602642358, 39.9747841057671, 84.85744695491567, 30.648906380036887, 81.79782972442261]",7.6509966357394035,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,51,2587,36,"[93.43603692153155, 37.3413263609457, 80.56223677583282, 36.61256367337496, 80.51631283987405]",12.374314351889831,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,51,2588,37,"[94.61757679127572, 40.54731312528454, 86.64420396582553, 31.738011162800234, 76.67539194217846]",10.713638255776457,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,51,2589,38,"[95.44394278709564, 38.9528019569817, 86.93564256237869, 25.172252897032195, 76.23583819401951]",11.715063655751079,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,51,2590,39,"[94.46929438969545, 39.583216940529645, 89.06226126061551, 27.2449704304482, 83.91863185814456]",13.83565057432272,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,51,2591,40,"[99.39393331542082, 39.67848104149291, 86.55674081482029, 32.50912918203462, 74.00307328119015]",9.494359068256735,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,51,2592,41,"[100.67516429906428, 40.104027697910446, 83.25757161197039, 30.013356937608794, 85.1001129663114]",8.980635636624456,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,51,2593,42,"[91.30653659903861, 35.88481077261132, 85.90790661722895, 32.941232993882764, 82.86731513276722]",9.774463562629176,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,51,2594,43,"[98.22640366950533, 36.55949457186963, 87.45784623184436, 35.057923672659, 78.68135463370513]",13.19441512951071,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,51,2595,44,"[95.7471296678695, 40.58342127144216, 85.05336528022181, 30.518487933002316, 84.57536783655839]",11.776903288172043,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,51,2596,45,"[95.96635340557636, 37.82511913252536, 83.99968723529038, 33.46389835076478, 80.50159816974043]",7.018994914736556,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,51,2597,46,"[96.09893474501334, 42.05771719472485, 86.37159418572621, 31.122189305585152, 85.43301624812828]",7.410044749917457,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,51,2598,47,"[101.9140125605109, 39.65042602139536, 84.10074884267333, 32.372604720673735, 72.64122410982955]",10.420395609587352,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,51,2599,48,"[94.14939631125159, 39.690156123725004, 82.48242528540368, 29.90268504565899, 82.33734324224648]",10.102363153418594,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,51,2600,49,"[90.69189476302833, 36.67156878593014, 90.41700500247575, 31.578611106786976, 78.30562499864413]",11.11709110196962,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,52,2601,0,"[100.94377646016906, 40.463056667728175, 87.12056566404071, 31.98468820703895, 84.76569954950071]",9.870560884285252,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
0,52,2602,1,"[94.59997200877223, 35.40821227299893, 81.0028700341221, 35.21846817048151, 83.80779836232843]",12.212395211401757,"[95.37443366625914, 38.65203475035283, 85.10217910438253, 32.39383456158156, 81.67020364150525]",3.449165167735707
